"contactId","warmOppCount","soOppCount","warmOppIds","soOppIds","company"
"hsYRYjNO20ihP9yNXc6S","1","1","rN4VTLxPoFdHPFUj1mvF","DfYyMXqUkWM3M3SxlR43","Plugplay"
"WKVxIZkl5d4lptzMCjRj","1","1","Jg7PtNUR1c1C5G3n6heY","Fre5vWRNhZnYeb1kI6a6","Ethos Cannabis"
"MLa63e3IddMZsMV4GlKJ","1","1","WkJZoaaxL7k51ar02etE","SUFkDhXLMf7bs1F9Y6lO","Kansas City Cananbis - Kearney"
"agMlqfjKp5OykeEpio4v","1","1","6qI8CQzXHJIe6z1DfaSs","4N2oi1awISj8yH9TmH9D","Smithers"
"31ybq6j6u5gF1qC1v9px","1","1","tE4tfVsfm8LnnwxXFqTl","M6EJ7bakGNQIhDIP5VBo","Aeriz"
"KMqQoYxZ1Dm4i5MpzO0s","1","1","Evhihv8ohEnW0FtvSKQk","LOG74vo0pkwogmqRthxc","Soci├⌐t├⌐ Qu├⌐b├⌐coise du Cannabis (SQDC)"
"5XLd1c052Jok5YJOlZ91","1","1","qrWvc4cFSXeCs49oqwit","CCMZ8tpKawyiMFpm6nL7","Higher Love"
"daglilwF3NAOEuxcaJR3","1","1","jclkaVrUVZfi1qflaaHf","gX3oZdq6TVNDh5piCvZl","Lyfe Cannabis Dispensary"
"7k6M3qgZFbbJHmbPCCND","1","1","iv1tNr4Bus1hMNaekEdz","PvDr3oT5invfKeD4YkoW","Heritage Cannabis"
"tq4gSveNtkuxVJ5PzGfW","1","1","SQsRcvQ6H5morvOAl45u","YAa25obu62QXyDomIVNM","Tejas Tonic"
"SuXDl5n1eYgvTj4bt2wc","1","1","CUMbricRDesX5Bxkf9fj","KUOb841cfJJMQWke9gmO","Cannabist Co Holdings, Inc."
"zbgE9pGuzy9zdgTrgl3u","1","1","Xqq5zo1RG2qwAIdD4Itx","AKO45UiIl56xClsADbBu","Legacy Cannabis"
"ezGeAe6Py7CR9Je4CTUS","1","1","OzereUpB1DihnjawLuso","Slqwx0ettEYkEGwxecWz","Hamilton Farms"
"kf7TIh4I0Y6HDJkz4O5n","1","1","cdM6kZWIFqqKVUHb3LV2","CVImeD9YAB9PIem74Yd7",""
"aeyozGavl0q7zmbe1Aso","1","1","y8BeMqEsc8vwOncpoY8K","fYmKKyct43i8LtzjrYjU","Cannabis"
"0TZuls3KelxKeLF3YbEa","1","1","OY7Ytv6zVRn43lgXMvjk","sJdnmy9JSOOgiiKfeigs","Cresco Labs "
"MmjjO7293EAJwxCXtx1U","1","1","tsnlERZPUIm9x2RgNWjq","2UJpfr5XVQXL1xsWe0hW","Sun Theory"
"a5xesepGXUwNxiO2R3nt","1","1","taqoeXBMBNTzte3M02CO","jA9kWBm0976ab36PjmQF","Sloop Brewing Co."
"ePHfEqygqHOqHF8jSiEl","1","1","DS8ZlScNAybYX8wCfpci","pg5ZWYUWr4ti3swlLfVl","Standard Wellness"
"JgYzjrwCnLrRR0or6Ehx","1","1","niM4gCD7uzHsxiimpY6F","ujB0JDFlwoOFt3Q0ffHY","Catalyst - El Monte "
"wWnW6I2GS906QqfqHsNt","1","1","ClzEBnNXEiNcssXYo7XY","o7Ap2EyXKkKAnWyNgO9q","Vext Science"
"4r6tb9Mzfp81wD547D3V","1","1","E86D6uTt6Tpx7tYISFkc","1YoUDAw5aZNKIcJArgBy","GrowGeneration USA Inc."
"j9LS8nyXrKSmL9vgD714","1","1","dsvJbSrDeuAYEEGz9zRg","xrYOKx9CX0uZoQUZyix8","DreamFields"
"aFfeMZnV8aZsER0DRZ2D","1","1","JMXRCbLO25nv8vGjX2AK","XjEoxSLicwxAbke50cpS",""
"oeYx5p7NMQUnLldYeUEw","1","1","F9q3hS2Gf7P3Pgw4vM1Y","JjOiiNdo8qT8M18hyhV9","Columbia Care - Mt Orab"
"CgKcKJkRMg5NNzZ7My6s","1","1","bWyICkZpijCqdIqFKhzk","xCYeIeV3wa8Y0pmGL0j6","Quaking Aspen"
"Rou0cjGyRRk89bBdKCEJ","1","1","OYzBZaH6ARdpFk5Cyif9","8Sp66eWxFYMekktRdZR5","Good Day Farms"
"lmQuQ5SMJW75pNmqRJYI","1","1","ntoqV8oH4yd8cvOKt4D1","hK8zhdA1M4mmNYtXWquT","Grow Depot LLC"
"MesUlQciMTN3pXtiVnpz","1","1","PgkGYzKOnshwY9sLFsDT","e4ykCArc73AH4JdRcQbE","Vibe Growth Corporation"
"ooaF8kj48AaCOIhpSeZj","1","1","qPuS1uAHrpPA9jZ1BQBv","QsOKIETyBC5W8nLlWBUz","Curaleaf Holdings"
"G1JYo9ymB1UnRegESZ09","1","1","Po4JPQqAyQ248xeFRonO","b5SoTv27R5PRLlRNMbup","The Botanist"
"sxuN3WktTmv4x6HWqpir","1","1","1j7IAnOA6twinIKjm1yj","cxHB6eKpS5DwSONYewPN","Gold Flora Corporation"
"EmyGmLsoRzQTf1XkHpYe","1","1","0esD6Ssa0eBAkJD9dLcG","uACB8BD0YVdLoe1Zv5w3","Lowell General Hospital"
"MMq0E4Ki9c2lyumqrWj3","1","1","PwderI2xaO1fGjGOg1Ro","OMFchzCYQONQcH1jn08K","FOHSE "
"Wv6u2VPg5JyvXrGCqCq6","1","1","jQe0gSWCVbA9JxliE4o4","DXEkax6u9GevXdmUhBYj","7 Leaf"
"h0Mfl2g6EHykleNggkxi","1","1","hDWzrzf4rp9RwCNWaGB7","F1WvE2sxZQqICQ1CI1nC","FSoil LLC"
"pI3Df8hXsauiY38yCXI5","1","1","ZyygW8E3LNS7J4c8DEIY","TmqPlIfMFJyHx3AscJ42","Lit - La Mesa"
"TRwAjXT3Ct4mM3eAhgI2","1","1","Tgv81ukWwnWWbjUmTIbR","kcoIurt6vryIQskmyy26","9705 CULT"
"fUyDcoHnf0AsChVRSAn6","1","1","3qA9uraMR6tonQcTuDHQ","3YIFPfuqzFba3LOxoC9r","Cannabist"
"A0A055gNHhpSnl6JwHKx","1","1","zLbMo0mo0ErMaxrlp0f4","T9ctHE4MmGFan3CuquYX","Jeeter - a DreamFields Brand"
"XPptrqGYoT3d0gbQCzQ4","1","1","xOmbn9E91hP1GsxkSI2y","uTljCjxQY7EpLK58JBPk","Rhinegeist"
"y39OfPEvHsKKR5nO0PAg","1","1","Xq6OiQbAkJQ3p3rT9YDS","pvAz0gcoUgRRznNoi6SQ","C3 Industries"
"Ep29EHdwgXDpdFaHPd3J","1","1","KpCLvCKYwTjz4sicLG9z","LqZYL2uknRjDu3zpJYJA","The Boston Beer Company"
"gHZXKk9nSP6E97gMzGDo","1","1","jIkhWDCJdCSYyIPKn1Ie","ai73WgoIB3l13KP4cKxm","Sensi Brands Inc."
"L14c6nYmMwmzzhrQmQDv","1","1","T5H3906fHO4pv9wigHTr","xAwMsmWB7SffEyQ8jEdH","Trulieve "
"bm69ZSkvHKZnk88akS0L","1","1","NIKbrBlBDb6TduGIm6WY","kd4sQhjMhE7ZXEo08piL","C&r Oregon Corporation"
"mOqaU4SszinK6ZElrjc1","1","1","d2gUDsjHtBfiwhvEf5jT","Hgre2b3OgS6PFmxB3bkz","Guardian Extraction Safety"
"s6AXSngfxK40dw1r06s1","1","1","3QYSVJMND1iwnPEfaXGC","iKUROzpc6miREL8NTpHs","Highway Horticulture"
"OvFfivmZ5x5SYeZCOWlm","1","1","0FeUVHRg3OqLnPVracJL","JzZ7RfdBSPa26r5LLVmv","Greenlight Dispensary"
"Um4Ue6Zg6MA5Qq5uFDUK","1","1","7NPWlhmx4SCDISvEWVwF","DEi9Pjb4XEUxKs4Fbg4X","Dreamfields Reporting"
"EyNCr8CGlcI9w6m7Gurq","1","1","4N2w1NvzhAM8MXmvRRii","xPlEBb1neEnY9tENzPVN","Kurvana"
"x8RFAT2BPb0YUeqBzGSC","1","1","2AVf5thpDBO6vo3jJTC8","sMoHF0X0EdvCu0RJUS3Z","Phat Panda"
"damV9BMefUX7f4leRxkw","1","1","8uPUhIWjrrzhdiTsVJNN","nIMH43qXbGUJEkKcQCq6","OrganiGram Holdings Inc"
"7h1mYcma5LSkfSga91WA","1","1","bsXkVhHuBWTWmEI8wVqu","AzlQ1q5YbvpiuJK2e6qR","Cannara Biotech Inc."
"Q2Pgwg5xiUpH5cvWU10e","1","1","AL7LRHAe8qmGhqR8wLin","CRAuLSjIUYQNgaLi6AsN","Curaleaf Holdings"
"P4liud61En7JWlqb9LtV","1","1","TDXyMAKUmNkO4R5bqBor","5GVKW4njbCiqVN3monSn","Aurora Cannabis Inc."
"VKw351MOyfpNgPtv353K","1","1","AsAtooYqfdQAU2XYJWu3","SkqgWY50OUy4cpkB4rHL","New Bloom Labs"
"SKgpNq0cBhIjNhTKYRm7","1","1","S6B2EHmthFRhNPaGnTwv","qrVmkCg8ijvSrQWQEgx5","Sundial Growers Inc. (SNDL)"
"kz4unhaq1OECkqNBEYxP","1","1","dXr5IQBNYqKtTdHfKzJr","V7U1ej9iiuRC3HoXpLNj",""
"S6Cl4L0i9T1hy0FraKGg","1","1","nZuMwHLExsGK6ifumW4N","CLWJxmw43fcHko5o2tU2","C3 Industries"
"7yFoIXybclmGTp9lyd70","1","1","C99HcT0bJp1o9pmil82z","wm7JjGY1LZKyqCQ2pb4Z","Kaycha Labs"
"8RvGjybaZcyrxX8ikrts","1","1","5sUdtpwbm8qXDMRJeAZq","H3YSs93dYB7aj4owds8e","Glass Meadows Inc."
"iKrhVp4sV5Ux3LQvel9N","1","1","M5vH9lDDPPwoJuBQmg1h","BD8cuVzKy0ZoE1kfKsVV","Surterra Wellness"
"wUYijlq1ChZx4HoiF417","1","1","sZG4oUxREnN4hM6Yh09x","fJQPpPvUR1InMmDvoXps","SNDL"
"WT6z2xAG5uN00Eedw9PB","1","1","DqQ75yGrggAChAvNX3QS","vzLYcmFfWcY0QY0WoUua","Standard Wellness"
"SiFNIstPxNgMWFDMbRzw","1","1","wZ2leUXr96JmH9ZiyQnd","a54sjbixTE4svaRMl1Fk","Rubicon Organics"
"m0wXq3GnESDosYFqVCn2","1","1","k3NS5HRCeMeUaRBep1H9","5maS0IcRLTVPU9cZJpff",""
"EFjsAEiGm9Q5JFhDTs7T","1","1","aAKTEXXl9in2AuI2U5qb","EtJ2uyVrd8lspuhMGMY9","Aurora Cannabis Inc."
"nF6U1KhsJa2G1srTGzlI","1","1","4NsZvEyBiKn8zIm4PoU6","UtGBe93qhHzUMPmDiwpA","Grassroots Cannabis "
"sBrhWTOiQqJOHJTGiywt","1","1","HwcoiMszFGevDJUqGKtA","7AnvToN3UpMtjB4asIa1","Pure5 Nutrients Oregon LLC"
"tErSN894q7drmuaJ7hd0","1","1","apGhhrotI6fROKnPKjnV","87ByrmY226oiIydbRsBP","Purileaf Brands Corporation"
"qzTYxDIJSbzGYemlO3Kt","1","1","YGZduFIOeJdd3Szu1rlS","lLXCQvK9XmPyjS1npwg2","Taiana"
"oCtLUZYQ9nFpTRdu1w3y","1","1","HoIhCuLZpYujXmXZPiQ7","I54bWBnkSq4S1smGdRLn","Curaleaf Dispensary on Weed Street"
"eKXQZESslXpL6nguDNLa","1","1","RyHR6KKCo6lkNULpKwx7","TWTJheHi9VrYJBewvvZF","SSAC D1 LLC"
"jCNXRhyZlA4WeuBp2TTu","1","1","jRUTNgrA5AGhuCTOkEaz","Hyh5hp40m6OrQbVVkTAk","Life Extension"
"pUuY9AcP2eYEjw1IbxLa","1","1","yEB1KcDcbo9Syq5WV5KL","8zERporAw3sDpFZ4UYdI","Cannara Biotech Inc."
"wy5BBFFg5gx0z9OtEk6y","1","1","OjiG9YgWnmBeCjYfIueK","luC0sUsc950V5F4rCnbs","Nature's Grace and Wellness"
"JVrsbHr94g62IKAXTjN5","1","1","8Br2FQdo6vhKDCZdaP80","8gj4FBsDBkxL2NG7Gmzj","Motif Labs"
"ozCFOb9Q4q7dtQjhvdDu","1","1","l1tAmOWWxN0tJXwkn8Vh","XAJkdlIGtZgHJcXzTYrU","Aspire Infusions Inc."
"1RQ3SDqQPN0phxNFs2tQ","1","1","O4ptAV6zRi49ZDA0sR3C","GjWexaCD7NBIQ6l4dLsE","Cannabis NB"
"P7tT1PEditYsuet4uJHa","1","1","DeGiZ02YnU7ufhVWL7CK","qrR2muIUOkWFHpc4odfR","Weedmaps"
"Oxa0BTBbPi6JkPXGQIeT","1","1","QVtZGSLYbwRYFd1jMuJ5","UfWHIbk1nAHbt4D2vu9L","Ayr Wellness"
"u28zvBGVhZxfcBaqef6R","1","1","JpffgA8jOQxpuXNMrPCI","vSAxqPpGVPcJyfImXBLv","Curaleaf Holdings"
"qWHpSiBEk6Bh1RLbaOCR","1","1","2sxnbRcNF2OWpHeCYUHa","LbffHvVBZ4oYHGjw4wYo","Smokiez Handcrafted Edibles"
"svs3AJfTbcpjD3dQ2kCC","1","1","G0axC2WtedvROKwoBAah","P4mqDCjIvGfqyyRCqoR2","Avicanna Inc"
"kp0yBy87pZPUVHZwM8vV","1","1","QmxCnUrTYgW5Y28fal5r","svKtKfN7EZNFqkUsoCO7","Lineage Merchant Partners"
"IydMIwM1OxmrNTRwSqD3","1","1","bmdqpOTJrrGZYR6nfoQU","5LPw4WuyGXnWhSF2zHLn","Highway Cannabis"
"sfqPFUlhbULDW8AQHdoo","1","1","rRtrDwCA86EORZm0iGa1","YLYZblfT42W9uul9tPrr","High-5 Cannabis"
"TXy8yCpWPuYovdQii9mD","1","1","paBgAhrb4Czp7ofFc4ar","Dug4uEBmDzxSsIclkS36","CHIPS18, LLC "
"L5wLyI3MgxjTbwXNO0c3","1","1","ICCpoJbxNZ1INF2WjqH7","lynErshwZvVcu3p3EerZ","Centaurus Farms"
"gCJWWbQeil80nRZzNlzq","1","1","uYPjIBJfCg4tiOMchwjS","w1FZ6rPx25L4i6bQErwx","Texoma Herb Company"
"MZIxwUueXqFJvf5eEYHc","1","1","u6tfDIMJ0AOvGRE7s4yT","AfUiIpqQJap8cbNnCbUY","Curaleaf"
"t3ytp7JoiCFwgUgPnaKY","1","1","qE6mECbvEEJFn8O1ucSe","So9HOgzwM8aZCB6to3Aq","Windy City Cannabis"
"4oHRLJeIPADaZtA1wJDM","1","1","6Jk8BY7KilfWyqbs8APn","ouSrghgVCtdpWDtvoBF7","Miracle Valley Medicinal Alternatives"
"1Usx2A7PsaMrRQVNU2uy","1","1","bBF5rQIQLcjpPQJJ6oe4","Mpkl6dxIh7qHI2BuzDwv","Cova Software"
"FaPIrEA1QDuPlVTXooC7","1","1","kGEiZZyQlrRatl9DqFaM","aRJJQhtPV95jVbaRk6Kh","Sunset Lake CBD"
"zVpZuVPnt3xqZN7TeiYJ","1","1","I2yWBjWJukom4mWeS2sy","x2VbcCTe26yKFTUGnaoV","Green Thumb Industries"
"YYLpsIFwVlIFmYOjVujx","1","1","Yrq3dqJOwzGYXjFF25dM","bUMCGcJwS4VEKNwpP7y7",""
"juCln4lafADFinM9bQ4V","1","1","3KuNPWiPJ3ofD2GxW5R8","rmJa5ZO5f37GmaudZ4N6","Stash House Distribution"
"P7R2FGYN5jejlgi1Bm2H","1","1","Buj598d9Ni3R3DG9J6dE","2aDGOwxNkEdRrxOARzxE","Fresh Farms E-Liquid"
"S9z5IVAu8BCd20fLjzue","1","1","zuXDmQxvqIscbQtTfy8v","fxH5vkL80rI2blEP9Rpi","weedmaps.com"
"RlsxBLzvp2R5DsTxbt4M","1","1","Ira01t0adFRuzW3wlsDg","jt0wX5ZAkZG3dy53wepk","Sundial Growers Inc. (SNDL)"
"kXHcs6r8pzT0y1qpS1Xm","1","1","XNjEqnKxikQPgZKe3UO6","oF1GGGFjIj3dfxHV52HT","Justice Cannabis Co."
"uBYFUP7MoefZ4IaMnONJ","1","1","oxG6L5Z4Q2HCjcBgUasg","rv21DENalrNVrrvlD7Kp","Curaleaf"
"w7JpmOepWo1lxdqEZtSc","1","1","9YMopDKayLPLBRnz2mhM","4Y4D53qaZme95MsdWW0X","Galaxie Brands"
"Wk4rlmC85VUxylcapUI2","1","1","w9MbRwHVMKgLhTWZNZlJ","yJ1BMyUbDiXvZCTXUaTn","Shryne Group"
"bEucjEB9QaD7AuIaNXaA","1","1","DiosQHNvoqgQKKzaoIcl","fmhC8cgsluUFTdTzH9mG","Aurora Cannabis Inc."
"6X1ubxpuaY9QM7DDtj0y","1","1","clKBsb8SSfoszKmI8Ir7","D7d1zBeONJZ7vMtTKWjD","Trulieve"
"ZERKaNG9DWixdWA8aIkj","1","1","ZYhDYsuyonr39YQE2N7v","uNPIz2Nw0l9AlIJUyjn5","Super One Liquor"
"3Z9Rqyw2CMkyhUPmPlw6","1","1","dzR85kF2Bs38jxhoZSBr","95J21WNCOMIj4qX4PoMQ","Gold Flora Corporation"
"l2Pu0u2mpkLx4nJVPDwO","1","1","lpMlX8p2cu5boX9d7oJp","Gvpx1BxJ7u7YuMht5u1K","Budr Cannabis"
"EBmkYaPVRi05IH3Rx9gR","1","1","9UK40rxLlxqyXjQuKbs0","iGVrmz7tfr4ZJAmD4ul4","Curaleaf Dispensary Hanover "
"AKKoTWaXJKuoBS5RYrlG","1","1","a6u2y6oLXQSYSGnMXFft","KkxqHNSLQDk4MmGDzOGJ","Columbia Care"
"0jI7hrLn500LGpz4XGGs","1","1","J4kQwAW3g34b378Zje53","kdoySerTtsnTQmDhzNHt","OrganiGram Holdings Inc"
"8du8ZCh8uzR02CBgEznm","1","1","4nZANdHOe5LQYdibIEQ4","1CZY7zmms6DX3C90fdWC","Nxnw Retail LLC"
"GLMhLwbEYujZlStre0XH","1","1","loJxMJgRXCWYS3sBpZlr","nJXuwsddCR1kjwms8qAB","Smilez Dispensary Wayne "
"LQRxiC8QADiLf0kP0RFc","1","1","mdMwdixMv08wbF1XYm0A","bTsSe22Zrl2dFkKBTb2z","Theory Wellness - Kittery"
"bARAc0Yn5zwe9g83T1yH","1","1","KMPsgCLEqBfZ4Y7bpCCb","kkGW3mIEHPgQFJAsZzC6","Natura (Natura Life Science)"
"pnFwUe1QsfmDOoPqmJCV","1","1","FnKiZqLjqnMVFRwtIS8Q","By0eorVc8MSquLNJZAyp","Theory Wellness Inc."
"SbBEwncdOukutqDtxi5x","1","1","sDs6gHPCoqcyjYtsrylt","nCordkozpUiUsAD3YpJf","Curaleaf"
"3Me0KKCqbDmoc5774RYk","1","1","6BErMBSzyfOgbrJiqJU0","kP2lQ4nWHbMtQaLmbMYd","Rubicon OrganicsΓäó"
"zbisUYWdYBYX9UsfzWYZ","1","1","gEPeoXiLjcIiFPUU2wxP","8o2itY65dBXsZZN1u8Qi","High Quality"
"mim0uXQc2hI2Yo1DPnRc","1","1","wK0zwQTsLk2RPHVLYcre","J8lwaRaW9QLajEa7sm6G","Budr Cannabis"
"P0Uo996XYF2uX0nz1cE0","1","1","t3OUB0pfD6yxgnby0DZj","7h20oW5XFGsonYGDJCXH","OrganiGram Holdings Inc"
"4Xd5bcL3FBzYBcL9pCY8","1","1","le3Xrm5AAQACWXTJE8VM","qBMVYvos7FaBVgxpEijE","High Roller Club LLC"
"DuMrqVJwCLHaOGwpj9oK","1","1","wGV3UvevVMyl7vEJgd21","MPZZRmk4TIgEX1VgtX85","Redemption Cannabis"
"5jVdlVw6fGlaXQCLw0jF","1","1","NopFsZhfvzGip9OUObbf","L1lrXqGXySdRbu0EzR9n","Columbia Care"
"kLL5BB0qesOLM93M00eG","1","1","L3DtdPPfWIWUvhHWPIv3","7Vr0C7AxFitYABojRcGh","Lever1"
"wgVL7CS4NXPCU9PpOnZH","1","1","HsO7xXUojPkSwirMqHjs","QocT8m2iFwnK8ydhvT5O","Kiva Brands "
"OWQJwYhAGISDXnfdqKfl","1","1","cbq3jfL4FHkWDBmvd1XB","aWdmamVqXsGy1C9LrJH4","Holistic Industries"
"bDsz31oqAFh1f2KqtjI9","1","1","bR6dXlwFImkZuxeSAhDW","B07tmDiEYrN6GWX6rYC8","A&L Canada Laboratories Inc."
"JEpqelcemlji3F06R2uC","1","1","P856kjROFoxO0eBFPbbQ","ueId9344B9RckJlAa639","Illicit Brand"
"L7mUqrplzw9bgbiy7Ozp","1","1","2sC3lTVSYwz3ZKJfJx5N","3Os79YGDItP2CMmKJEDg","ShinyBud Corp."
"ut3WO6HfEY1pEmnjQTbM","1","1","RA7T6XGfc6hT8g28wWdT","buCH6d8K0XwJcDlnkod2","Takoma Wellness Center"
"k1EzBzD50r1y9mYn5KQ3","1","1","sAEiQewl8S6BMifoAysL","V6xsw0ii12O3ezPJkKeR","Aspire Infusions Inc."
"9haxNxnx07XaFwNjoCcv","1","1","wHn6ZE1O26LElR7M2dSv","ljeL0NkBjZtySMJ1Rn4k","elevatedsignals.com"
"oJl1qV0PkdAkLjA1XEoX","1","1","iKrNm4TJkgsBeVm4cIQi","G4KI2abXeT7WkDVFWDo1","Urbn Leaf - Bay Park San Diego "
"yxlHvoPhmIAfW4vhlet8","1","1","q8H1llJipVfrNLReL1ya","dWyFVBVy2ND608wukEct","Dr. Releaf INC "
"0HqrNeSOlk9uHn3PqpEo","1","1","2xptPAoLOsjdvJx7RMHm","dwCVGwXa9ZmiNreCUzRD",""
"nsb7NumWuLPUkgOPk6V0","1","1","wQs3EZRsFn71y6qBmzef","GocdmENPHluRci3ewwAJ","Kansas City Cannabis Company"
"Em69iORY77Pg871nhhpa","1","1","7gHzoi6N99PLJuGZz8to","sRMS588sVAfLCGyh5kdG","ABICH Inc."
"L5SCiTdmDvdw7ak3N6Nz","1","1","DS5jqbECCd7f0u0wVRyw","6YgAbXnfWJ0xXwoqGcSA","Canndescent "
"IVZYhf3BwK4nO5iPEMhH","1","1","0VBj4RXql2UzLZdfLQdW","dMpkutJXCWcfVplVAqvY","Curaleaf Holdings"
"G5S7RiFxm9VLP4DJxXsw","1","1","myZaSGZxFuzzf7NbDotx","5inilVN9Lf6W1YdLLEab","Curaleaf"
"mxzTrpPHTj1hi0ZX9kEb","1","1","mzz4TjKTskM9qgf1lQCu","lxlv7trJYTQWNvOYF794","Tilray Brands"
"LTx31i5SchX7w9UbtIMx","1","1","gFbmdbl5iKLParqcuCNQ","jTEtNetVIdCXPww5eNwk","Sundial Growers Inc. (SNDL)"
"MBSxpt5YSRf2RYgJx2OB","1","1","V7hPuhZb54Mlw3cKnWBq","NaLc5c1zJIUw3CzuIDUw","NOWAVE"
"Nhr4fBenP6lR6KDNCH34","1","1","FO3CuYUbZLPLJKvRo4xA","GO9UiniLJvfLkwN1gdDf","Illicit Gardens"
"OrdHXNmJhrotP5FCajG1","1","1","IIlmP7LMPKMFgXgw7Wvr","L62MyB9PKA0DSA99ldF6","Atlantis Management Group"
"n54BTvPAbW0dzqofnDli","1","1","jASppYVq49T3YwV6MCou","Bike0EYqNgTnddaJOcCp","Bauhaus"
"GJcIgneego9qc9JV2Q6C","1","1","U8olGzOgVd6DzhMkUIMk","t8LCTSBiR85crhtzZZtc","The Botanist"
"fa4pZ2onEeW9ifjUtR20","1","1","ruVv5C4Y24I6Vjvi7UZQ","LXtriyRp5lmAvWCUgUJs","Jushi Holdings Inc."
"mHmyILjN6dHynHenZ7Ci","1","1","bbKX5ZRU0GF8Go3NE4Yb","7PaG86mjWhxAi4wrhGhk","Fluent, Inc"
"gRKSe3oWmpo7IN81Nts2","1","1","hPsRAQMQ79o9ZzqE8bOF","MX17NKe4RgAwsUFRD7rT","Pincanna"
"IjT6d0ho9lnbROEmHGNm","1","1","1vcXZh68yegE4i3FQzDH","ztTe65DafbyhfgAN2qUH","Herbology Cannabis Co."
"2i5RnqwoXVPF56r6ViMm","1","1","JsU6z71zskC4nwxHb8hQ","StcxUTwKCkQSDlifaKkx","Aeriz"
"yCYvTPwKzgii1cQ1WMum","1","1","1oVOTBXAkJ9ZuGNai0dt","XdhdwVFVo5tYUkghtGMK","Steep Hill Mississippi"
"NDEkm5daBti4eL3wL0PT","1","1","r56eFSxQOqjpaYtQi7Qq","NtRadr0gARCetNQgO1wL","WeaveIQ"
"yJr919hAqCtLp5o65CPp","1","1","KwHrID6rye9slW4Pr6Xw","2Iy9DBN5l8a9xibNwEaC","ProGrow Farms Ltd."
"6rI55Xmmkbmt8XAxznUk","1","1","XST67AIlZ9s4pyZ8xHmV","KLqR2Uk9rwfuhAjslcQ3","Trulieve"
"hoYQaSBt03aqiX4ncMm2","1","1","h4cp1xTb109eC3PSbVvr","l662ZZvSmmFZEHm6aOlT","aegpkg.com"
"g1kQOfsXsdgYjCnVgE2L","1","1","sodGWumZUxVwnCn2XXQ2","JqLeUhfxt1Dbvh009W5t","Northeast Alternatives"
"bsNWLeKDzNyATEc4UNL7","1","1","3SPpYQ7ImAtMwbZjBBmS","WvogYtpy3swmw2QzLC2h","Monterey Mushrooms, LLC"
"uDEeAWgU25yGnOMWVtuX","1","1","n1NYpGPaLSc67VByVAv0","YC6LMbyOmd0QBtGmS1Sm","STIIIZY"
"pyiEDABfhqUrJzfabSVS","1","1","RbuG9pbBDkx8LQ5BzupV","pSOzJP5AKwvwu1blsyky","Proper Brands"
"ZHvFFRu59Np64XkS9okQ","1","1","9yqzKYJBYadrClHpL669","mLMXbMG4mUKipdLJaXLX","Kind Therapeutics USA"
"ZHidcHcqszGyXJngfPb2","1","1","ZEIP4GrlJl5JO0Ri6RPk","QAbT7htcdN9Pm1AEjH8E","C3 Industries"
"GzSbolHSk6wWhVXvlNXU","1","1","fTklo52N5juVBpTT9q3h","NjaitJJzU5KesPnRfMAK","Take Flight Hospitality"
"zF4fOX0Q6leDgj07jDRL","1","1","ivUoaosPNZKDpY7y7iQ5","KFKHs7JFe2NedIZrjaeq","Dreamfields"
"M6JuLiRiU35aBxrLIN2n","1","1","HP9UvlR4XMFikp10OTdC","qhMRcsjHOrvZ1DryACYc","Kiva"
"Lhs7OtBQkU8SRyBtUOTA","1","1","2gQpAkZPmC1T2gt1oTM2","RlnnoNmUagx0B3mxJMH4","Route Assembly"
"WgpcgWLy8BdrztZrEfn4","1","1","9p0WEX7xJPVBAJ1HURH6","AAQVw1bCcKLqeCjU3HRW","Jeeter"
"JOjcb7NJ2VCKl3nEknln","1","1","4fTPQxY8czNn8Zz43tV0","1CphrvtxAea2hVYA2H9x","Trulieve"
"lyNHKtES97Z5RedDlizV","1","1","bP0VaO24dGctn4lud0Ej","B0zQfo7qCwFe5LFK7gz8","Sol Flower - Casas Adobes "
"YmFUOgaHDO27beDenEv0","1","1","pIaTY70UZezm0vrY3rkR","ts2x2pRYqfgikOGlTKIZ","Surfside"
"1vsRLcltbcg5KD1wqokg","1","1","Q9dOIR4hwCLpGFeeYxDF","HWhpclCobXyMeVl954OF","SNDL Inc."
"ZaDmoSVYgUpv5wlFIuoF","1","1","9PIBupOWWpyrMMD5noma","YurYauu521JqdgXZJdP3","The Flower Shop"
"h3qt1UnwHv4sEXsjvtEx","1","1","5BoYjSnFUfVDz5wuhiGE","ngq7UywdkX4v18BA3gBx","Phenomenex"
"0tqun7WFgxAOEfxM5aD8","1","1","Kba6BVHTzD9f5nrPDkkA","glCjrndxw6t6k6BxgCuz","Nature's Fusions"
"TlihZ7n4d1A3W2nYx6Sr","1","1","zpxb3W8GTCKc4a66QaJV","84fRI8wh4sgjoZqqVJti","Trulieve"
"NaLUUtvl82Y3hcyEtV4d","1","1","Joc8gdPoykkfJIBQI7a0","D2AT4qPKPUMx1cXScbDU","Canopy USA"
"v3Qj7zniP0eDAPki1cDz","1","1","scA8AAYlsUNRFnA7i0D0","RSyotbQ9LVDNlHof8fya","Vireo Growth Inc."
"BT95Jwrp7afr0Yak2WE6","1","1","4LFQUSwlq5arXF8HhaK0","gq6ye9fHYtAXs1NV62RD","Restore Dispensaries"
"7vvRaezRmkdljFpIaEiG","1","1","1xsv49D0Cd1axtyjfWyp","4nC0zwORTGodpoFw0rZY","Melt-To-Make Gummies"
